id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_postal,code_commune,nom_commune,id_parcelle,longitude,latitude
2019-1094866,2019-12-04,Vente,336000.0,HAMEAU DE CIDETOT NORD,76570.0,76433,Mesnil-Panneville,76433000AB0038,0.865008,49.606507
2019-204392,2019-01-30,Vente,525000.0,LE BAS DES BRARDES,17670.0,17121,La Couarde-sur-Mer,17121000ZA0496,-1.441965,46.19732
2019-875669,2019-12-06,Vente,220000.0,FLEUZY,60220.0,60521,Quincampoix-Fleuzy,605210000A0265,1.754924,49.75534
2019-1311060,2019-07-12,Vente,230000.0,LA CROIX SAINT JEAN,89350.0,89408,Tannerre-en-Puisaye,894080000D0018,3.140601,47.725821
2019-560000,2019-01-29,Vente,99500.0,BD JOSEPH VALLIER,38000.0,38185,Grenoble,38185000IV0094,5.710788,45.180354
2019-1437849,2019-05-23,Vente,31111.08,GR GRANDE RUE,95460.0,95229,Ézanville,95229000AE0194,2.362139,49.030722
2019-1250007,2019-02-22,Vente,110000.0,PRES DE LA GUITARDIERE,85310.0,85160,Nesmy,851600000F0613,-1.396946,46.559239
2019-719541,2019-04-25,Vente,140000.0,RUE BEAUREPAIRE,49100.0,49007,Angers,49007000HK0421,-0.559262,47.473612
2019-36889,2019-09-17,Vente,67950.0,COTE MEUNIERE,4370.0,4240,Villars-Colmars,04240000AB0322,6.607773,44.168742
2019-752894,2019-12-10,Vente,60000.0,AV DE PARIS,51700.0,51217,Dormans,51217000AC0076,3.63581,49.072683
2019-508342,2019-11-29,Vente,22725.0,CHEMIN DE SAINT THIBERY,34290.0,34166,Montblanc,341660000B0204,3.382969,43.390673
2019-395078,2019-08-19,Vente,197000.0,RUE DU GRAND CORMORAN,31240.0,31561,L'Union,31561000AE0404,1.481906,43.6641
2019-215186,2019-09-04,Vente,73200.0,SAINT MARTIN,17200.0,17409,Saint-Sulpice-de-Royan,17409000ZI0412,-1.007506,45.670953
2019-1074256,2019-07-08,Vente,113500.0,RUE DES BILLETS,74340.0,74258,Samoëns,742580000G6085,6.728423,46.081416
2019-928810,2019-11-12,Vente,109000.0,PL DE L EGLISE,63670.0,63262,Orcet,63262000AI0064,3.169201,45.703858
2019-789298,2019-07-30,Vente,55000.0,RUE DE SOMMEDIEUE,55100.0,55236,Haudainville,55236000AC0100,5.423932,49.126303
2019-1172759,2019-07-09,Vente,235000.0,RUE DU BOIS BREMAUD,79300.0,79049,Bressuire,79049000CN0093,-0.453796,46.860807
2019-535228,2019-11-29,Vente,280000.0,RUE DU PORT BLANC,35800.0,35093,Dinard,350930000A0442,-2.072001,48.636876
2019-739116,2019-11-13,Vente,93990.0,RUE DE L'HIPPODROME,50800.0,50121,La Chapelle-Cécelin,50121000ZC0010,-1.157187,48.810666
2019-629968,2019-03-08,Vente,37000.0,RUE DES COMTES DU FOREZ,42720.0,42016,La Bénisson-Dieu,420160000B0758,4.045139,46.149708
2019-1180886,2019-02-28,Vente,112000.0,RUE DE BACOUEL,80480.0,80225,Creuse,802250000Y0048,2.169848,49.838846
2019-423820,2019-02-22,Vente,208800.0,RTE DE L'ARMAGNAC,32160.0,32136,Galiax,32136000ZA0030,0.001676,43.615432
2019-377174,2019-12-26,Vente terrain à bâtir,148000.0,VEDELIN OUEST,30900.0,30189,Nîmes,30189000LA0301,4.296545,43.831776
2019-1222363,2019-11-21,Vente,560000.0,LE VAL DE CAMPS,83170.0,83023,Brignoles,83023000CM0296,6.056726,43.387211
2019-183447,2019-10-21,Vente,257300.0,RTE DES TROIS RIVIERES,14400.0,14728,Vaucelles,147280000B0132,-0.740286,49.286981
2019-29005,2019-07-12,Vente,31800.0,PIGEARD,3120.0,3042,Le Breuil,030420000A0160,3.655109,46.184078
2019-356948,2019-02-18,Vente,217135.0,BRENUMERE GOAREM AR C HEUN,29420.0,29148,Mespaul,291480000A0649,-4.061817,48.608505
2019-263632,2019-12-14,Vente,200000.0,LES NOES,22170.0,22182,Plélo,22182000ZE0184,-2.924823,48.544585
2019-1280475,2019-10-09,Vente,70000.0,AV DE L EUROPE,86000.0,86194,Poitiers,86194000CL0406,0.352478,46.589619
2019-1298142,2019-07-25,Vente,90000.0,LE VILLAGE EST,88460.0,88101,Cheniménil,88101000AD0012,6.603106,48.136361
2019-105049,2019-07-30,Vente,65000.0,RUE VOLTAIRE,10000.0,10387,Troyes,10387000BX0123,4.063331,48.294497
2019-335321,2019-01-12,Vente,210000.0,RUE DE LA PYRAMIDE,29780.0,29197,Plouhinec,29197000YR0275,-4.517857,48.012305
2019-726571,2019-11-06,Vente,80000.0,LES MENARDIERES,49360.0,49192,Maulévrier,491920000A0206,-0.757344,47.03787
2019-1039676,2019-08-30,Vente,115000.0,RUE DE LA LIBERATION,72110.0,72026,Beaufay,720260000A0030,0.362127,48.148284
2019-1349555,2019-02-14,Vente,495000.0,AV DU GAL DE GAULLE,92250.0,92035,La Garenne-Colombes,920350000R0064,2.253025,48.912839
2019-40169,2019-05-09,Vente,170000.0,LES ESCOUNDUS,5560.0,5177,Vars,05177000AB0103,6.681355,44.569516
2019-616618,2019-12-21,Vente,83000.0,RUE DE LA ROCHE,41200.0,41194,Romorantin-Lanthenay,41194000BR0223,1.754026,47.352228
2019-1240439,2019-02-05,Vente,44000.0,AV EISENHOWER,84000.0,84007,Avignon,84007000HV0099,4.799132,43.929083
2019-771268,2019-02-22,Vente,30000.0,LA PETITE SENSIVE,53500.0,53211,Saint-Denis-de-Gastines,532110000E0161,-0.902644,48.341128
2019-1248758,2019-04-12,Vente,46670.0,AV GEORGES MELIES,84500.0,84019,Bollène,840190000E3625,4.760515,44.29382
2019-673330,2019-09-13,Vente,111000.0,RUE LOUIS PASTEUR,44160.0,44189,Sainte-Reine-de-Bretagne,44189000ZM0494,-2.1959,47.441714
2019-215565,2019-10-01,Vente,59000.0,LE CORMIER,17640.0,17461,Vaux-sur-Mer,17461000AB0780,-1.054769,45.641005
2019-1320806,2019-07-12,Vente,255000.0,GR GRDE RUE CHARLES DE GAULLE,91250.0,91577,Saintry-sur-Seine,91577000AI0289,2.49202,48.598765
2019-786222,2019-10-24,Vente,61853.75,SUR BAS JOURNAL,54120.0,54101,Brouville,541010000A0178,6.748647,48.504465
2019-519814,2019-02-19,Vente,361867.0,LA TOUCHE,35630.0,35058,La Chapelle-Chaussée,350580000A0924,-1.850778,48.278779
2019-967657,2019-04-01,Vente,70000.0,LE VILLAGE,66820.0,66222,Vernet-les-Bains,66222000AB0077,2.3884,42.550964
2019-430723,2019-04-24,Vente,390000.0,AV DU BASSIN D ARCACHON,33680.0,33333,Le Porge,33333000AW0047,,
2019-506067,2019-07-23,Vente,161800.0,RUE RAFFANEL,34300.0,34003,Agde,34003000MV0163,3.485987,43.276618
2019-287138,2019-11-04,Vente,140000.0,RUE DU PORT,24150.0,24223,Lalinde,24223000AX0333,0.74408,44.83618
2019-453150,2019-06-13,Vente,456000.0,ALL MARYSE BASTIE,33740.0,33011,Arès,33011000AH0278,-1.125211,44.773408
2019-767284,2019-08-28,Vente,110000.0,LA BOUHOURDIERE,53290.0,53110,Grez-en-Bouère,531100000B0464,-0.52375,47.890782
2019-356157,2019-09-04,Vente,28000.0,BOTBIAN,29690.0,29054,La Feuillée,290540000G0331,-3.899229,48.393417
2019-779864,2019-11-13,Vente,85000.0,RUE DE MON DESERT,54000.0,54395,Nancy,54395000BV1010,6.174874,48.683981
2019-392615,2019-06-21,Vente,215000.0,AV ARISTIDE BRIAND,31400.0,31555,Toulouse,31555811AH0284,1.454635,43.580361
2019-792239,2019-07-22,Vente,112000.0,ENTRE DEUX VOIES,55300.0,55159,Dompcevrin,55159000AA0234,5.488958,48.932766
2019-699368,2019-06-19,Vente,30000.0,CARCAVY,46090.0,46340,Saint-Pierre-Lafeuille,463400000C0697,1.448642,44.50496
2019-370796,2019-05-21,Vente,119000.0,RUE DE LA MADELEINE,30000.0,30189,Nîmes,30189000EY0358,4.359291,43.83811
2019-916940,2019-03-25,Vente,80000.0,PL LA PLACE,62380.0,62140,Bléquin,621400000A0432,1.989106,50.663401
2019-792150,2019-06-14,Vente,21500.0,LE VILLAGE,55200.0,55407,Pont-sur-Meuse,554070000A0524,5.545952,48.802224
2019-1283497,2019-07-09,Vente,84356.71,PL DE LA FOUCAUDIERE,86100.0,86245,Senillé-Saint-Sauveur,86245000AH0344,0.623168,46.80844
2019-1049146,2019-06-18,Vente,135000.0,LA GRANDE MONTAGNE,73130.0,73235,Saint François Longchamp,732351670A0988,6.360133,45.423628
2019-781374,2019-01-09,Vente,95000.0,STE CLAIRE,54880.0,54521,Thil,54521000AD0756,5.91193,49.466447
2019-630973,2019-06-12,Vente,190000.0,RUE JULES FERRY,42153.0,42184,Riorges,42184000AB0127,4.039168,46.04743
2019-388605,2019-02-18,Vente,168000.0,CHE DU SEMINAIRE,31200.0,31555,Toulouse,31555830AK0266,1.437847,43.639897
2019-111923,2019-08-21,Vente,60000.0,AV DES ECOLES,11800.0,11198,Laure-Minervois,111980000B0549,2.520302,43.270284
2019-216543,2019-11-19,Vente,295000.0,CHE DU CORPS DE GARDE,17190.0,17337,Saint-Georges-d'Oléron,17337000EV0228,-1.382099,45.988334
2019-283439,2019-10-24,Vente,230000.0,RUE PIERRE MAGNE,24000.0,24322,Périgueux,24322000BR0719,0.72722,45.182507
2019-1443036,2019-05-22,Vente,287000.0,RUE PIERRE   LOTI,95360.0,95427,Montmagny,95427000AB0764,2.344284,48.972699
2019-1049368,2019-05-29,Vente,205690.0,PONT BELON,73110.0,73302,La Trinité,733020000B0901,6.166663,45.514954
2019-1003579,2019-02-11,Vente,488598.0,RUE GABRIEL COMBAUDON,69210.0,69086,Fleurieux-sur-l'Arbresle,69086000BC0026,4.651921,45.837334
2019-1472764,2019-04-17,Vente,270000.0,RUE DES FEUILLANTINES,75005.0,75105,Paris 5e Arrondissement,75105000BD0071,2.341794,48.84176
2019-1029523,2019-09-11,Vente,225000.0,LA VIGNE DU TREUIL,71710.0,71482,Saint-Symphorien-de-Marmagne,714820000A0685,4.335909,46.855369
2019-452695,2019-05-17,Vente,41000.0,TUCAU,33730.0,33329,Pompéjac,333290000A0175,-0.284065,44.403444
2019-7966,2019-07-26,Vente,365000.0,RUE DE MUSINENS,1200.0,1033,Valserhône,01033000AE0508,5.818597,46.11717
2019-1238711,2019-11-28,Vente,190000.0,RUE GUY MOCQUET,83110.0,83123,Sanary-sur-Mer,83123000AP0327,5.805109,43.11914
2019-1372432,2019-08-30,Vente en l'état futur d'achèvement,312000.0,RUE MARX DORMOY,92260.0,92032,Fontenay-aux-Roses,920320000Q0125,2.297364,48.794222
2019-964789,2019-03-05,Vente en l'état futur d'achèvement,211000.0,RUE LUCIE BARTRE,66000.0,66136,Perpignan,66136000DT0182,2.945823,42.699109
2019-212718,2019-03-15,Vente,130000.0,RTE DE GUILLAUMINE,17920.0,17064,Breuillet,170640000E3835,-1.05464,45.694652
2019-536245,2019-02-20,Vente,195000.0,L'ETANCHET,35500.0,35252,Saint-Aubin-des-Landes,352520000B0487,-1.27455,48.094451
2019-692326,2019-03-16,Vente,211000.0,RUE DES GRAVIERS,45490.0,45328,Treilles-en-Gâtinais,45328000ZH0262,2.665236,48.091828
2019-975936,2019-07-23,Vente,105000.0,MTE DU PET VERSAILLES,69300.0,69034,Caluire-et-Cuire,69034000AZ0333,4.851018,45.789256
2019-828765,2019-09-26,Vente,173000.0,RUE DES GANTOIS,59110.0,59368,La Madeleine,59368000AW0020,3.068007,50.652368
2019-1495180,2019-02-07,Vente,70000.0,RUE DESBORDES VALMORE,75016.0,75116,Paris 16e Arrondissement,75116000DM0066,2.276119,48.859911
2019-522393,2019-07-24,Vente,83000.0,RUE DE LA MAIRIE,35230.0,35250,Saint-Armel,35250000AA0374,-1.592819,48.013417
2019-1196794,2019-03-04,Vente,307000.0,GRINGAUD,81300.0,81105,Graulhet,811050000A1663,2.017172,43.793423
2019-1005573,2019-07-08,Vente,437000.0,PL GEN BROSSET,69570.0,69072,Dardilly,69072000AP0141,4.749801,45.817948
2019-305727,2019-03-26,Vente en l'état futur d'achèvement,155000.0,,,26084,Châteauneuf-sur-Isère,260840000A0648,4.938736,45.014798
2019-213549,2019-05-21,Vente,84000.0,MAINE GUILLOMBOEUF,17890.0,17079,Chaillevette,170790000D0231,-1.069857,45.725318
2019-599844,2019-07-11,Vente,197000.0,RUE DE LA PALINETTE,40130.0,40065,Capbreton,40065000AH0441,-1.404602,43.649601
2019-12282,2019-02-26,Vente,256500.0,PETIT CHATEL,1120.0,1142,Dagneux,011420000B0910,5.068055,45.852549
2019-389547,2019-03-15,Vente,416500.0,PAS VAN GOGH,31130.0,31445,Quint-Fonsegrives,31445000AC0262,,
2019-21386,2019-01-11,Vente,170000.0,VILLAGE DE CHERY,2220.0,2179,Chéry-Chartreuve,021790000B0826,3.616742,49.261352
2019-794519,2019-03-02,Vente,193000.0,RUE DES VENETES,56370.0,56240,Sarzeau,56240000CL0419,-2.765202,47.530014
2019-1122653,2019-12-18,Vente,88000.0,RUE DES MOULINS,77260.0,77183,La Ferté-sous-Jouarre,77183000AN0418,3.135415,48.950791
2019-1268610,2019-11-22,Vente en l'état futur d'achèvement,237400.0,LES BARRIERES,85800.0,85222,Saint-Gilles-Croix-de-Vie,85222000AW0314,-1.911308,46.689839
2019-1066743,2019-06-18,Vente en l'état futur d'achèvement,370000.0,LA TOUFFIERE,74370.0,74282,Fillière,74282245AR0251,6.129751,45.970182
2019-1431966,2019-06-20,Vente en l'état futur d'achèvement,221650.0,RUE DES ESCADRONS,95300.0,95500,Pontoise,95500000BI0288,2.087143,49.042099
2019-374951,2019-10-02,Vente,104000.0,RUE CUVIER,30000.0,30189,Nîmes,30189000HA0277,4.369386,43.842735
2019-1038954,2019-05-29,Vente,410000.0,RUE SAINTE CECILE,72500.0,72071,Montval-sur-Loir,72071000AD0408,0.424607,47.693754
2019-1058785,2019-11-25,Vente,100000.0,RTE DU BOURG,73610.0,73001,Aiguebelette-le-Lac,730010000A1454,5.814502,45.538088
2019-1116646,2019-11-06,Vente,44000.0,RUE DAJOT,77000.0,77288,Melun,77288000AZ0055,2.658511,48.531029
2019-5702,2019-03-20,Vente,125000.0,SOUS CHAMPRION,1350.0,1010,Anglefort,01010000ZE0152,5.809308,45.895291
2019-529254,2019-10-01,Vente,93500.0,RUE SAINT NICOLAS,35600.0,35236,Redon,35236000AM0097,-2.084793,47.648398
2019-96835,2019-02-28,Vente,112870.0,LA FREYTE,9400.0,9241,Rabat-les-Trois-Seigneurs,092410000C0525,1.525521,42.849795
2019-146370,2019-11-12,Vente,386000.0,RUE PARADIS,13008.0,13208,Marseille 8e Arrondissement,132088390I0083,5.38339,43.277274
2019-1390992,2019-04-23,Vente,151000.0,AV DE LA FAISANDERIE,93290.0,93073,Tremblay-en-France,93073000AI1405,2.579238,48.959348
2019-1094280,2019-10-07,Vente,505000.0,BOSC LA MER,76690.0,76105,Le Bocasse,761050000C0045,1.083708,49.600923
2019-34609,2019-03-07,Vente,190000.0,LA FERRAYE,4230.0,4065,Cruis,040650000B0763,5.836908,44.06631
2019-1499324,2019-12-20,Vente,249788.0,RUE BASTIEN LEPAGE,75016.0,75116,Paris 16e Arrondissement,75116000BQ0075,2.266055,48.848649
2019-115236,2019-02-18,Vente,65000.0,RUE CHAPTAL,11100.0,11262,Narbonne,11262000AI0126,3.007885,43.190525
2019-79361,2019-04-01,Vente,184000.0,CHE DE LA CAMPANETTE,6800.0,6027,Cagnes-sur-Mer,06027000CD0122,7.164523,43.674993
2019-1435667,2019-12-04,Vente en l'état futur d'achèvement,183000.0,LA CROIX D ECANCOURT,95280.0,95323,Jouy-le-Moutier,95323000ZI0587,2.027202,49.009179
2019-12032,2019-02-22,Vente,185000.0,GR GRANDE RUE,1240.0,1235,Marlieux,012350000A0496,5.068484,46.064231
2019-30037,2019-11-30,Vente,175000.0,RUE DURAND,3200.0,3310,Vichy,03310000AE0049,3.426966,46.132375
2019-1050635,2019-07-19,Vente,158120.0,BD MASSENET,73000.0,73065,Chambéry,73065000CS0230,5.916313,45.563206
2019-668700,2019-01-30,Vente,200000.0,LA LOUISNAIS,44160.0,44152,Sainte-Anne-sur-Brivet,441520000H0751,-2.078144,47.434493
2019-756493,2019-07-08,Echange,187250.0,LES BUSSETS,51380.0,51614,Verzy,51614000AS0098,4.156484,49.152596
2019-29550,2019-09-09,Vente,38000.0,RUE DRICHON,3200.0,3310,Vichy,03310000AI0199,3.428205,46.127234
2019-314534,2019-03-07,Vente,117000.0,ARELINE,27120.0,27358,Jouy-sur-Eure,27358000AC0314,1.305877,49.047345
2019-1289781,2019-06-03,Vente,90000.0,AV GEORGES GUINGOUIN,87150.0,87111,Oradour-sur-Vayres,87111000AC0385,0.868203,45.728783
2019-1406210,2019-07-08,Vente,574000.0,AV DE LA REPUBLIQUE,94700.0,94046,Maisons-Alfort,94046000AH0059,2.443844,48.80644
2019-1291445,2019-07-31,Vente,445250.0,AV RAYMOND POINCARE,87700.0,87001,Aixe-sur-Vienne,87001000AX0342,1.126198,45.794962
2019-788776,2019-04-30,Vente,30730.0,LA TANNIERE,55110.0,55206,Gercourt-et-Drillancourt,55206000ZI0005,5.220454,49.269699
2019-597744,2019-04-30,Echange,73625.0,MOULIES,40160.0,40217,Parentis-en-Born,40217000AE2754,-1.055883,44.356698
2019-1428109,2019-11-19,Vente en l'état futur d'achèvement,273000.0,,,94058,Le Perreux-sur-Marne,940580000K0014,2.496767,48.84448
2019-544488,2019-02-07,Vente,90000.0,MAIL DE CHATEAUBRIAND,37200.0,37261,Tours,37261000DE0169,0.70907,47.362573
2019-749626,2019-05-09,Vente,118000.0,RUE CHANZY,51800.0,51507,Sainte-Menehould,51507000AB0244,4.894379,49.090915
2019-779754,2019-11-21,Vente,64000.0,RUE DE LA MOSELLE,54520.0,54304,Laxou,54304000AP0186,,
2019-1332367,2019-04-26,Vente,278000.0,RUE PAUL FORT,91310.0,91425,Montlhéry,91425000AB0316,2.266993,48.64203
2019-1283644,2019-07-15,Vente,92000.0,SAINT ALLIER,86230.0,86224,Saint-Gervais-les-Trois-Clochers,86224000ZT0089,0.408423,46.895064
2019-709313,2019-04-25,Vente,190000.0,ROUMAS,47300.0,47323,Villeneuve-sur-Lot,47323000KV0037,0.745286,44.408628
2019-169443,2019-07-30,Vente,308750.0,CHE DES LONNES,13160.0,13027,Châteaurenard,13027000AM0570,4.843312,43.883249
2019-1104769,2019-09-17,Vente,240000.0,RUE GEORGES BRASSENS,76700.0,76296,Gainneville,76296000AE0251,0.268607,49.515541
2019-1140677,2019-12-18,Vente,175000.0,RUE DES DAMES,77171.0,77459,Sourdun,774590000G1837,3.35748,48.540733
2019-1404267,2019-03-05,Vente,118000.0,RUE DES ECOLES,94140.0,94002,Alfortville,940020000O0119,2.417806,48.804123
2019-681252,2019-08-23,Vente,215000.0,LA MALHAIE,44170.0,44113,Nozay,44113000YD0089,-1.59182,47.561569
2019-933992,2019-01-24,Vente,140000.0,CHAMP GAILLARD,63890.0,63230,Le Monestier,63230000AV0297,3.642836,45.56157
2019-146383,2019-11-06,Vente,188000.0,AV MIREILLE,13009.0,13209,Marseille 9e Arrondissement,132098510C0035,5.419275,43.245002
2019-82058,2019-12-19,Vente,420000.0,AV DES CHENES,6800.0,6027,Cagnes-sur-Mer,06027000AZ0266,7.171389,43.664137
2019-1415556,2019-10-17,Vente,272000.0,AV EUGENE THOMAS,94270.0,94043,Le Kremlin-Bicêtre,940430000G0019,2.360111,48.810079
2019-22663,2019-10-08,Vente,175000.0,IMP DU SOLEIL D OR,2200.0,2722,Soissons,02722000AK0189,3.329561,49.377764
2019-310551,2019-10-29,Vente,307500.0,GR LA GRAND RUE,26110.0,26377,Vinsobres,26377000AL0528,5.060564,44.334538
2019-654843,2019-04-09,Vente,39601.5,RUE DE L'ORMEAU,44270.0,44090,La Marne,44090000AD0152,-1.730259,46.996824
2019-1338722,2019-04-15,Vente,200000.0,LE VILLAGE,91640.0,91319,Janvry,913190000B0503,2.152187,48.646574
2019-1398145,2019-09-13,Vente,385000.0,IMP DE LA BICHE,93160.0,93051,Noisy-le-Grand,93051000AC0453,2.537387,48.849635
2019-854591,2019-09-11,Vente,72080.0,CHE DE SCHERLACKEN,59270.0,59043,Bailleul,59043000AX0113,2.733652,50.733704
2019-497889,2019-03-15,Vente,198000.0,RUE ERNEST RENAN,34500.0,34032,Béziers,34032000MP0092,3.224038,43.341783
2019-28267,2019-03-29,Vente,40000.0,AV DU LAC,3250.0,3165,Le Mayet-de-Montagne,03165000AH0056,3.667638,46.069154
2019-454993,2019-07-22,Vente,30000.0,AU CLARON,33650.0,33454,Saint-Morillon,334540000E0556,-0.517511,44.647951
2019-339278,2019-08-28,Vente,210000.0,COR DE LA PLAGE,29950.0,29006,Bénodet,29006000AC0171,-4.100918,47.871678
2019-1014773,2019-07-09,Vente,44000.0,PL DU 8 MAI 1945,70300.0,70311,Luxeuil-les-Bains,70311000AT0101,6.379828,47.811982
2019-665282,2019-05-17,Vente,160000.0,LE MIGRON,44320.0,44061,Frossay,44061000AI0595,-1.916989,47.255366
2019-96625,2019-01-26,Vente,54000.0,LE VILLAGE,9110.0,9283,Savignac-les-Ormeaux,092830000A1604,1.818684,42.730409
2019-953731,2019-11-05,Vente,282806.0,RTE D ARLA,64120.0,64018,Amendeuix-Oneix,640180000C0890,-1.038436,43.338567
2019-239178,2019-09-20,Vente,26000.0,RUE DU SUC GRAND,19550.0,19106,Lapleau,19106000AD0196,2.16091,45.29542
2019-1278548,2019-07-23,Vente,152000.0,LA VIGNE DES CHAMPS,86700.0,86082,Valence-en-Poitou,860821880B0544,0.224343,46.357501
2019-786079,2019-09-27,Vente,70000.0,RUE DE LA 2E DB,54480.0,54421,Petitmont,54421000AC0357,6.956309,48.554566
2019-812482,2019-07-30,Vente,68822.0,TERRES DE GAINCRU,56140.0,56200,Ruffiac,56200000ZB0069,-2.309667,47.825103
2019-939826,2019-02-07,Vente,62288.0,MARQUECH,64350.0,64210,Escurès,642100000A0028,-0.111516,43.472374
2019-1410223,2019-02-12,Vente,210000.0,AV GAMBETTA,94600.0,94022,Choisy-le-Roi,940220000I0026,2.403659,48.764493
2019-1433088,2019-07-29,Vente,251000.0,RUE D ESTIENNE D ORVES,95590.0,95504,Presles,95504000AI0250,2.292837,49.11157
2019-1106715,2019-08-06,Vente,45000.0,,,76312,Gournay-en-Bray,76312000AI0974,1.72327,49.48308
2019-728639,2019-07-16,Vente,35000.0,RUE DE NANTILLY,49400.0,49328,Saumur,49328000BL0207,-0.077502,47.252978
2019-237822,2019-07-24,Vente,87000.0,CHE DE MONTPLAISIR,19200.0,19275,Ussel,19275000AY0017,2.302793,45.546904
2019-535491,2019-11-25,Vente,273480.0,RES LES JARDINS DE ST COLOMBAN,35350.0,35263,Saint-Coulomb,352630000L0477,-1.904349,48.673692
2019-188067,2019-09-26,Vente,194500.0,BD DES SPORTS,14800.0,14220,Deauville,14220000AK0373,0.081662,49.35731
2019-260994,2019-07-22,Vente,205000.0,COZ PORZOU,22470.0,22214,Plouézec,22214000ZD0303,-2.978514,48.742721
2019-1181126,2019-04-05,Vente,28000.0,RUE LE BOUT DE LA RUE,80540.0,80735,Seux,80735000AA0076,2.110312,49.872937
2019-670134,2019-04-25,Vente,192000.0,AV PIERRE DE COUBERTIN,44600.0,44184,Saint-Nazaire,44184000CN0039,-2.232184,47.270174
2019-319212,2019-06-27,Vente,162000.0,RUE LEFRANCOIS L,27940.0,27440,Notre-Dame-de-l'Isle,27440000ZC0078,1.43966,49.163257
2019-1400528,2019-04-02,Vente,345000.0,RUE DU JOLI POINT DE VUE,93250.0,93077,Villemomble,93077000AH0044,2.508302,48.880143
2019-290683,2019-09-24,Vente,276000.0,PEYLON,24580.0,24356,Rouffignac-Saint-Cernin-de-Reilhac,24356000BH0029,1.015427,45.065726
2019-343069,2019-08-05,Vente,51000.0,RUE DUMONT D URVILLE,29900.0,29039,Concarneau,29039000BS0465,-3.921033,47.871123
2019-288945,2019-12-18,Vente,250000.0,LAFAYE,24320.0,24038,Bertric-Burée,24038000ZN0024,0.343267,45.305104
2019-1302988,2019-10-29,Vente,279881.0,LE DESSOUS DU PRE NAVEZ,88100.0,88424,Sainte-Marguerite,88424000AA0314,6.970358,48.280355
2019-80231,2019-07-18,Vente,118000.0,CHE DES ESPINETS,6570.0,6128,Saint-Paul-de-Vence,06128000AI0052,7.13077,43.694245
2019-718243,2019-12-18,Vente,119000.0,RUE LAREVELLIERE,49100.0,49007,Angers,49007000BY0840,-0.53473,47.470795
2019-280601,2019-03-25,Vente,48000.0,LA CANE,24300.0,24548,Teyjat,24548000AC0060,0.574978,45.609332
2019-1239841,2019-10-24,Adjudication,106000.0,DOM D AZUR RUE DU BATAILLER,83980.0,83070,Le Lavandou,83070000BW0049,6.359066,43.132007
2019-561431,2019-04-16,Vente,59260.8,AV DOYEN LOUIS WEIL,38000.0,38185,Grenoble,38185000AI0223,5.711727,45.192753
2019-1125956,2019-10-02,Vente,493200.0,RUE DE LA LIBERTE,77250.0,77316,Moret-Loing-et-Orvanne,77316491AE0607,2.809104,48.377086
2019-171700,2019-01-03,Vente,165000.0,RUE DU DOC GARNIER,14200.0,14327,Hérouville-Saint-Clair,14327000CH0033,-0.335971,49.189673
2019-562115,2019-05-07,Vente,200000.0,LA COTE,38190.0,38039,Bernin,38039000AS0133,5.86935,45.260483
2019-1074233,2019-07-12,Vente,150000.0,MORNEX,74800.0,74244,Saint-Laurent,742440000A2330,6.336027,46.046921
2019-850417,2019-06-12,Vente,270000.0,RUE DU PORT,59380.0,59067,Bergues,59067000AE0045,2.428657,50.971216
2019-1376346,2019-09-12,Adjudication,119000.0,RUE FAUVEAU,92140.0,92023,Clamart,92023000AS0048,2.258387,48.797415
2019-709213,2019-04-16,Vente,21997.2,CAMPS NEGATS,47440.0,47049,Casseneuil,47049000ZI0205,0.647321,44.437515
2019-1267281,2019-10-04,Vente,245000.0,LA FERMILIERE,85150.0,85214,Sainte-Foy,852140000A1527,-1.677979,46.525588
2019-618750,2019-07-02,Vente,37000.0,RUE BEAUBRUN,42000.0,42218,Saint-Étienne,42218000OW0041,4.381808,45.433939
2019-2030,2019-07-19,Vente,208500.0,RUE GABRIEL VICAIRE,1000.0,1053,Bourg-en-Bresse,01053000AD0127,5.225225,46.207562
2019-115279,2019-02-22,Vente,127000.0,RUE HENRI ROUZAUD,11100.0,11262,Narbonne,11262000AR0288,3.011796,43.181948
2019-1418371,2019-03-08,Vente,569572.0,RUE ARTHUR MONTALEMBERT,94490.0,94055,Ormesson-sur-Marne,94055000AE0214,2.529851,48.785648
2019-712621,2019-11-19,Vente,118000.0,LOU SUC,48300.0,48112,Pierrefiche,481120000A0759,3.73234,44.690709
2019-1287707,2019-03-12,Vente,180000.0,LES PLATS,87210.0,87052,La Croix-sur-Gartempe,870520000C0318,1.03051,46.171529
2019-373105,2019-07-22,Vente,61000.0,RUE TOUR DE L EVEQUE,30000.0,30189,Nîmes,30189000ET0331,4.36452,43.827401
2019-954451,2019-12-12,Vente,500000.0,RUE BROQUEDIS,64200.0,64122,Biarritz,64122000BH0008,-1.562518,43.481334
2019-156529,2019-06-27,Vente,188000.0,LE CROY,13170.0,13071,Les Pennes-Mirabeau,13071000CY0628,5.303268,43.422878
2019-747213,2019-12-03,Vente,23000.0,LA CAMPAGNE,50700.0,50186,Flottemanville,50186000ZE0154,-1.455143,49.474317
2019-996755,2019-11-20,Vente,333000.0,RUE MARTERET,69100.0,69266,Villeurbanne,69266000BH0032,4.87238,45.77753
2019-1174406,2019-08-29,Vente,64500.0,RUE DE LA BURGONCE,79000.0,79191,Niort,79191000CN0046,-0.445798,46.330066
