id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_postal,code_commune,nom_commune,id_parcelle,longitude,latitude
2018-690666,2018-03-21,Vente,400000.0,RUE ROYALE,49630.0,49307,Loire-Authion,49307106AZ0698,-0.352268,47.471135
2018-831791,2018-05-15,Vente,76000.0,LE MOULIN A VENT,60700.0,60509,Pont-Sainte-Maxence,605090000C3258,2.613559,49.314619
2018-1363032,2018-03-27,Vente,560000.0,RUE DE BOISSY,95320.0,95563,Saint-Leu-la-Forêt,95563000BM0031,2.237697,49.019677
2018-589093,2018-01-29,Vente,79270.0,PL DES CROIX,42410.0,42168,Pélussin,42168000AO0166,4.676474,45.417018
2018-589628,2018-03-09,Vente,250000.0,LE CHATEAU DU BOIS,42660.0,42224,Saint-Genest-Malifaux,42224000BD0099,4.458528,45.340959
2018-802780,2018-10-09,Vente,75000.0,RUE DU MAL JOFFRE,59153.0,59272,Grand-Fort-Philippe,59272000AI0232,2.103494,51.003904
2018-469141,2018-09-25,Vente,538150.0,RTE DE PRADES,34730.0,34290,Saint-Vincent-de-Barbeyrargues,34290000AI0037,3.877883,43.703457
2018-503807,2018-01-26,Vente,482220.0,LE CHAMP SUR L ETANG,35400.0,35288,Saint-Malo,35288000CW0274,-1.976535,48.624456
2018-826448,2018-08-31,Vente,190000.0,RUE DU MOULIN,60360.0,60026,Auchy-la-Montagne,600260000D0692,2.119448,49.576759
2018-531627,2018-03-22,Vente,115944.0,AV DOYEN LOUIS WEIL,38000.0,38185,Grenoble,38185000AI0223,5.711727,45.192753
2018-1302,2018-05-25,Vente,148200.0,ALL DES GRANGES NEUVES,1960.0,1289,Péronnas,01289000AL0119,5.231325,46.179927
2018-1254093,2018-11-21,Vente,182000.0,CHE DESSUS VIGNES NOUZET,91230.0,91421,Montgeron,91421000AV0135,2.446291,48.705395
2018-819154,2018-08-31,Vente,93000.0,RUE DES ACACIAS,59125.0,59603,Trith-Saint-Léger,59603000AT0339,3.510248,50.338447
2018-1320831,2018-07-13,Vente,283000.0,RUE DE MAISON BLANCHE,93220.0,93032,Gagny,93032000BX0378,2.528525,48.882019
2018-448557,2018-02-09,Vente,73000.0,PL VALENTIN HAUY,34090.0,34172,Montpellier,34172000NP0172,3.844765,43.633885
2018-1408070,2018-11-13,Vente,323810.0,RUE ASSELINE,75014.0,75114,Paris 14e Arrondissement,75114000DQ0122,2.32219,48.835098
2018-655672,2018-01-11,Vente,47000.0,LE GAUGE,45210.0,45094,Chevry-sous-le-Bignon,450940000C1097,2.91216,48.138964
2018-436022,2018-11-09,Vente,193200.0,RUE RENE GAUDIN,33310.0,33249,Lormont,33249000AO0345,-0.509774,44.870842
2018-323592,2018-09-21,Vente,442000.0,MOULIN DE TREMADUR,29140.0,29146,Melgven,291460000L0417,-3.878428,47.909194
2018-7123,2018-07-17,Vente,65500.0,RUE FRANCISQUE ALLOMBERT,1100.0,1283,Oyonnax,01283000AI0943,5.658784,46.252851
2018-110446,2018-09-19,Vente,28500.0,GARAGES BERGES DE L'ETANG,11370.0,11202,Leucate,11202000BN0169,3.024446,42.936503
2018-899994,2018-02-12,Vente,100500.0,RUE DU BEDAT,65380.0,65252,Lamarque-Pontacq,652520000A0717,-0.119286,43.16853
2018-366727,2018-02-20,Vente,115000.0,AV FREDERIC ESTEBE,31200.0,31555,Toulouse,31555803AB0513,1.438782,43.623692
2018-389441,2018-02-07,Vente,32071.0,LES PALENS,31380.0,31407,Paulhac,314070000B0318,1.581755,43.747783
2018-371455,2018-06-29,Vente en l'état futur d'achèvement,187700.0,IMP DE BERNE,31200.0,31555,Toulouse,31555801AD0404,1.420843,43.6119
2018-1122986,2018-12-20,Vente,37000.0,MONT DE CONTRE,80160.0,80211,Conty,802118160C0270,2.130802,49.762389
2018-717810,2018-01-29,Vente,90000.0,LA COMMOTE,52190.0,52405,Le Montsaugeonnais,52405509ZL0029,5.28921,47.654188
2018-1328681,2018-06-05,Vente,166800.0,RUE GUY MOQUET,94380.0,94011,Bonneuil-sur-Marne,940110000Q0276,2.477683,48.766805
2018-179399,2018-08-06,Vente,158500.0,LA CHAPELLE - CHAMP DU BLT,14380.0,14658,Noues de Sienne,146581510B0701,-0.982342,48.791216
2018-664457,2018-10-30,Vente,148000.0,LE BOURG,46400.0,46281,Saint-Médard-de-Presque,462810000A1166,1.847836,44.863391
2018-428673,2018-05-04,Vente,400000.0,LOT LE HAMEAU DES MERISIERS,33650.0,33501,Saucats,335010000A3455,-0.599064,44.660864
2018-554960,2018-11-12,Vente en l'état futur d'achèvement,213000.0,CHAMPOULANT,38080.0,38193,L'Isle-d'Abeau,38193000DN0290,5.223318,45.60384
2018-203964,2018-09-04,Vente,310000.0,LOT MAINE BAGUET,17200.0,17306,Royan,17306000BY0335,-1.026948,45.653452
2018-571884,2018-04-05,Vente,252800.0,RTE DE LA COTE D'ARGENT,40660.0,40181,Messanges,40181000AB1168,-1.37799,43.815545
2018-1122560,2018-12-10,Vente,68000.0,BLANGIEL,80430.0,80456,Lafresguimont-Saint-Martin,80456000AE0032,1.782748,49.797454
2018-1230205,2018-05-30,Vente,280000.0,RUE DU GENERAL DE GAULLE,88000.0,88087,Chantraine,88087000AM0019,6.423651,48.156843
2018-313577,2018-05-25,Vente,133750.0,RTE ST NICOLAS,28170.0,28351,Saint-Maixme-Hauterive,28351000AA0055,1.177628,48.574749
2018-977421,2018-10-19,Vente,161000.0,RTE DE GLAIRANS,71310.0,71364,La Racineuse,713640000B0224,5.155855,46.825321
2018-1342506,2018-07-27,Vente,183000.0,AV ARDOUIN,94420.0,94059,Le Plessis-Trévise,94059000AL0387,2.569456,48.811857
2018-1006457,2018-03-16,Vente,355000.0,RUE DES FRERES,74350.0,74096,Cruseilles,740960000D2493,6.089852,46.030902
2018-367373,2018-03-13,Vente,144000.0,AV DE LA GLOIRE,31500.0,31555,Toulouse,31555835AH0451,1.475054,43.605888
2018-374543,2018-09-24,Vente en l'état futur d'achèvement,203000.0,BD DE L EMBOUCHURE,31200.0,31555,Toulouse,31555801AD0404,1.420843,43.6119
2018-1130970,2018-06-28,Vente en l'état futur d'achèvement,303000.0,RUE JUSTIN ALIBERT,81000.0,81004,Albi,81004000AR0190,2.142493,43.921863
2018-1131400,2018-07-20,Vente,172750.0,RTE DE SENOUILLAC,81600.0,81099,Gaillac,81099000AX0010,1.919974,43.928587
2018-1124447,2018-06-07,Vente,155000.0,AV DES FRENES,80120.0,80649,Quend,80649000AD0103,1.57095,50.31858
2018-373892,2018-09-10,Vente,551700.0,CHE DE NARRADE,31400.0,31555,Toulouse,31555839AM0104,1.456547,43.551948
2018-819089,2018-08-17,Vente,368650.0,RTE DE MARQUETTE,59252.0,59645,Wasnes-au-Bac,59645000ZD0146,3.257085,50.272537
2018-124495,2018-10-25,Vente,135000.0,RUE PAVILLON,13001.0,13201,Marseille 1er Arrondissement,132018040B0018,5.376629,43.295378
2018-1054733,2018-04-06,Vente en l'état futur d'achèvement,192000.0,AV DES CHARDONS,77340.0,77373,Pontault-Combault,77373000AR0231,2.612955,48.790321
2018-456755,2018-09-24,Vente,278000.0,BD VICTOR HUGO,34000.0,34172,Montpellier,34172000HV0146,3.877674,43.606636
2018-1376374,2018-04-20,Vente,104000.0,RUE DES CYCLADES,97200.0,97209,Fort-de-France,97209000BM0152,-61.076987,14.619578
2018-543166,2018-06-05,Vente,72560.0,AUX GLOVETTES,38250.0,38548,Villard-de-Lans,38548000AZ0115,5.567186,45.05112
2018-144203,2018-03-02,Vente,525000.0,CHE DE LA TOUR DU PEY BLANC,13090.0,13001,Aix-en-Provence,13001000MN0193,5.398903,43.547982
2018-1069713,2018-01-17,Vente,250000.0,RUE CROIX SAINT LOUP,77100.0,77284,Meaux,77284000BC0462,2.889499,48.959537
2018-408034,2018-06-15,Vente en l'état futur d'achèvement,252500.0,AV MARCEL DASSAULT,33300.0,33063,Bordeaux,33063000TC0144,-0.570329,44.877831
2018-732326,2018-06-25,Vente,165000.0,AV DE CHAMPAGNE,54700.0,54431,Pont-à-Mousson,54431000AD0180,6.057299,48.911484
2018-385285,2018-09-21,Vente,309500.0,RUE DES JARDINS,31620.0,31202,Fronton,312020000N0263,1.391287,43.839867
2018-1134560,2018-05-29,Vente,360000.0,COTE DE LESPARE,81500.0,81116,Labastide-Saint-Georges,811160000A1374,1.844341,43.704528
2018-395594,2018-08-24,Vente,150000.0,RUE MARCEL CERDAN,31600.0,31165,Eaunes,31165000AE0043,1.36252,43.433697
2018-210151,2018-05-22,Vente,21047.0,CHAMP DES COCARDS,17250.0,17408,Saint-Sulpice-d'Arnoult,17408000ZB0031,-0.804612,45.814965
2018-355659,2018-11-20,Vente,242000.0,RUE DU CHATEAU,30620.0,30036,Bernis,30036000ZB0176,4.29152,43.770104
2018-436705,2018-11-20,Vente,181100.0,QUAI CARRIET,33310.0,33249,Lormont,33249000AB0430,-0.529843,44.884995
2018-529602,2018-05-15,Vente,110000.0,RUE VINCENT VAN GOGH,37160.0,37115,Descartes,37115000AW0402,0.693981,46.983655
2018-791496,2018-10-22,Vente,120000.0,LE JONQUOY,59496.0,59550,Salomé,595500000A1061,2.840144,50.539063
2018-1266283,2018-12-14,Vente,161000.0,RUE MICHEL DE L HOPITAL,91150.0,91137,Champmotteux,911370000X0180,2.325632,48.343195
2018-932344,2018-09-14,Vente,114590.0,RUE PROFESSEUR ROCHAIX,69003.0,69383,Lyon 3e Arrondissement,69383000BP0003,4.877688,45.745312
2018-634554,2018-02-02,Vente,257000.0,RUE LOUIS PASTEUR,44600.0,44184,Saint-Nazaire,44184000YA0017,-2.216118,47.271261
2018-552839,2018-07-17,Vente,87000.0,RTE NATIONALE 7,38550.0,38019,Auberives-sur-Varèze,38019000AE0033,4.817179,45.422359
2018-83720,2018-10-18,Vente,193500.0,LAPRAS,7690.0,7258,Saint-Julien-Vocance,072580000F0468,4.490947,45.171514
2018-106779,2018-02-10,Vente,101060.0,LA FEUILLERAIE COUDARELS B,11370.0,11202,Leucate,11202000BN0431,3.025217,42.934959
2018-1355243,2018-09-14,Vente,332000.0,RLE DU CHATEAU,95420.0,95459,Nucourt,954590000B0835,1.852371,49.157269
2018-582870,2018-06-21,Vente,30000.0,LA CHESNAIE,41360.0,41120,Lunay,411200000A0491,0.89945,47.828558
2018-216791,2018-01-17,Vente,118800.0,ALL DE LA BORNE,18230.0,18205,Saint-Doulchard,18205000DH0367,2.372692,47.10988
2018-70751,2018-05-28,Vente,400000.0,RTE DE SAINT JEANNET,6140.0,6157,Vence,06157000BB0040,7.116338,43.728046
2018-308101,2018-02-23,Vente,129155.0,RUE DE BEAUCE,28700.0,28317,Roinville,28317000AB0071,1.751335,48.444993
2018-620041,2018-03-05,Vente,280000.0,L HOMMELAIS,44310.0,44188,Saint-Philbert-de-Grand-Lieu,44188000XI0324,-1.652114,47.017304
2018-1112495,2018-09-03,Vente,55260.0,LES VALLEES DE LAIS,79120.0,79230,Rom,79230000YP0001,0.086279,46.278268
2018-950976,2018-01-29,Vente en l'état futur d'achèvement,344000.0,IMP DU GRAND CHAMP,69290.0,69069,Craponne,69069000AW0272,4.719667,45.74673
2018-607915,2018-01-29,Vente,500000.0,RUE DU DOCTEUR BOUBEE,44800.0,44162,Saint-Herblain,44162000CS0155,-1.641345,47.209536
2018-252474,2018-02-22,Vente,66500.0,MENHIR,22540.0,22164,Pédernec,221640000F1499,-3.302422,48.613153
2018-322221,2018-04-13,Vente,50000.0,KERCAPUCHER ROZ AR BOUIBLE,29300.0,29005,Baye,290050000A1532,-3.596273,47.865501
2018-569812,2018-12-07,Vente,21249.6,BOUE DE HAUT,40240.0,40096,Estigarde,400960000B0886,-0.122592,44.034406
2018-120181,2018-01-18,Vente,70000.0,BD NATIONAL,13003.0,13203,Marseille 3e Arrondissement,132038110K0170,5.380484,43.309761
2018-732256,2018-07-06,Vente,220000.0,RUE MESSIER,54000.0,54395,Nancy,54395000CH0072,6.16075,48.689926
2018-527376,2018-03-30,Vente,20958.5,LE BOIS MARTEAU,37340.0,37082,Continvoir,370820000D1058,0.243439,47.366185
2018-358598,2018-05-04,Vente,92000.0,RUE JOSEPH LACROIX,30700.0,30334,Uzès,30334000BC0269,4.413506,44.012908
2018-1319157,2018-02-02,Vente en l'état futur d'achèvement,344236.84,,,93051,Noisy-le-Grand,93051000AK0493,2.567582,48.844744
2018-1137938,2018-03-20,Vente,56000.0,RUE EUGENIE DE GUERIN,82000.0,82121,Montauban,82121000DM0277,1.377233,44.038827
2018-71398,2018-08-03,Vente,382500.0,CHE DE LA FOUAN,6740.0,6038,Châteauneuf-Grasse,06038000AL0008,6.978789,43.674764
2018-1223911,2018-08-29,Vente,222750.0,RUE PAULIN TALABOT,87000.0,87085,Limoges,87085000CS0128,1.27463,45.841211
2018-1175327,2018-04-06,Vente,370000.0,CHE DE LA LEGUE,84200.0,84031,Carpentras,84031000AY0122,5.088351,44.033142
2018-187178,2018-10-22,Vente,36300.0,LA GRANDE RIVIERE,16440.0,16236,Mouthiers-sur-Boëme,16236000ZA0092,0.095605,45.574187
2018-334279,2018-04-13,Vente,133000.0,CARN LAER,29370.0,29041,Coray,290410000A0526,-3.836036,48.089523
2018-828638,2018-06-18,Vente,34000.0,LE PETIT MELICOCQ,60150.0,60392,Mélicocq,603920000A1340,2.868437,49.497523
2018-1318053,2018-11-13,Vente en l'état futur d'achèvement,155000.0,BD WESTINGHOUSE,93270.0,93071,Sevran,93071000BR0155,2.522599,48.925483
2018-242102,2018-10-16,Vente,105000.0,RUE DU MARCHE,21210.0,21584,Saulieu,21584000AL0301,4.229021,47.279088
2018-22269,2018-10-30,Vente,85000.0,LA RUE DE ROMERY,2120.0,2624,Proisy,02624000AB0201,3.735739,49.898125
2018-1213242,2018-08-31,Vente,75000.0,RUE GAY LUSSAC,86000.0,86194,Poitiers,86194000IR0009,0.377108,46.577426
2018-252742,2018-03-17,Vente,41000.0,KERMORVAN,22390.0,22249,Pont-Melvez,22249000ZD0145,-3.264437,48.489068
2018-482317,2018-10-22,Vente,257035.0,RUE DU SORBIER,34450.0,34332,Vias,34332000BY0306,3.426692,43.312346
2018-333876,2018-02-01,Vente,58000.0,LESLOYS,29550.0,29172,Plomodiern,29172000YL0178,-4.262098,48.18545
2018-581190,2018-11-16,Vente,65000.0,RUE DE LA MOSKOWA,41200.0,41194,Romorantin-Lanthenay,41194000AK0325,1.751156,47.361518
2018-1134666,2018-06-04,Vente,100000.0,LE RAZET,81700.0,81219,Puylaurens,81219000ZW0047,2.011657,43.543631
2018-574190,2018-08-01,Vente,67000.0,AV FRANCIS PLANTE,40100.0,40088,Dax,40088000BV0453,-1.052258,43.703388
2018-761011,2018-12-27,Vente en l'état futur d'achèvement,129000.0,RUE GUYOMARD,56600.0,56098,Lanester,56098000AB0923,-3.3613,47.766227
2018-224310,2018-06-15,Vente,22000.0,RIAL DU BREUIL,19320.0,19225,Saint-Merd-de-Lapleau,19225000AO0042,2.077624,45.254432
2018-598416,2018-06-09,Vente,36000.0,LES GRILLETS,42820.0,42003,Ambierle,420030000C0439,3.914937,46.108119
2018-262117,2018-07-12,Vente,27000.0,PETIT PUY,23260.0,23178,Saint-Agnant-près-Crocq,231780000E0431,2.345912,45.817427
2018-900716,2018-05-15,Vente,71500.0,RUE LARREY,65000.0,65440,Tarbes,65440000BC0383,0.079286,43.230051
2018-1294310,2018-03-07,Vente en l'état futur d'achèvement,360000.0,BD DU MARECHAL JOFFRE,92340.0,92014,Bourg-la-Reine,920140000N0104,2.312675,48.778303
2018-1326988,2018-01-29,Vente,104000.0,AV FOCH,94100.0,94068,Saint-Maur-des-Fossés,94068000BU0137,2.500371,48.79905
2018-217449,2018-04-12,Vente,159000.0,AV JEAN JAURES,18000.0,18033,Bourges,18033000HV0288,2.393736,47.089771
2018-694060,2018-05-09,Vente,47048.5,LE JARDIN CARRE,50180.0,50002,Agneaux,50002000AK0269,-1.132935,49.121136
2018-937797,2018-04-13,Vente,119000.0,RUE BOURGCHANIN,69100.0,69266,Villeurbanne,69266000BW0015,4.902864,45.76601
2018-372452,2018-07-24,Vente,107778.0,AV DE CASTRES,31500.0,31555,Toulouse,31555835AE0145,1.481417,43.59874
2018-343780,2018-01-09,Vente,431045.0,SAN MARTINO,20290.0,2B042,Borgo,2B042000AH0487,9.430713,42.560672
2018-1007852,2018-04-13,Vente,74650.0,RUE DU LEVANT,74960.0,74010,Annecy,74010093AR0097,6.110363,45.906154
2018-676111,2018-04-11,Vente,25000.0,BD DU MAL FOCH,49100.0,49007,Angers,49007000BW0387,-0.547837,47.469227
2018-1131983,2018-09-22,Vente,80000.0,CHE DE LA VAYSSE,81120.0,81222,Réalmont,812220000E1048,2.193108,43.776923
2018-1221174,2018-04-25,Vente,60000.0,AV BAUDIN,87000.0,87085,Limoges,87085000HV0510,1.257895,45.825433
2018-322473,2018-05-02,Vente,65000.0,RUE DE KERFEUNTEUN,29910.0,29293,Trégunc,29293000AE0388,-3.856214,47.851513
2018-1182028,2018-08-02,Vente,398600.0,RTE DE VILLELAURE,84120.0,84089,Pertuis,84089000CE0188,5.479723,43.697991
2018-1100227,2018-12-13,Vente en l'état futur d'achèvement,27000.0,RUE JEAN MERMOZ,78100.0,78551,Saint-Germain-en-Laye,78551000AC0075,2.085087,48.9018
2018-1100248,2018-12-11,Vente en l'état futur d'achèvement,265000.0,LES BASSES TRIPIERES,78955.0,78123,Carrières-sous-Poissy,78123000AS1198,2.031434,48.94661
2018-1332523,2018-12-17,Vente,260000.0,RUE LEON BOCQUET,94100.0,94068,Saint-Maur-des-Fossés,94068000CL0008,2.485466,48.801484
2018-566864,2018-06-15,Vente,177500.0,CHE DE LOUSTAOU,40400.0,40180,Meilhan,40180000ZM0033,-0.697793,43.847701
2018-378731,2018-01-25,Vente,30000.0,RTE DE MONTAUBAN,31620.0,31202,Fronton,312020000A0988,1.387692,43.849178
2018-566089,2018-05-15,Vente,27800.0,RTE D'OSSENS,40465.0,40230,Pontonx-sur-l'Adour,40230000BP0005,-0.940073,43.779281
2018-746986,2018-01-05,Vente,318000.0,ZA DE KERBOULARD,56250.0,56231,Saint-Nolff,56231000AM0071,-2.637485,47.694033
2018-832967,2018-08-03,Vente,222000.0,RUE LEON BLUM,60230.0,60139,Chambly,60139000AC0077,2.239375,49.165981
2018-865115,2018-02-01,Vente,148500.0,LE VILLAGE,62134.0,62303,Érin,623030000B0608,2.207637,50.439146
2018-335105,2018-07-26,Vente,74360.0,HAM DE PEEMOR PEN,29160.0,29042,Crozon,29042000KP0122,-4.520965,48.224332
2018-677030,2018-06-20,Vente,175500.0,RTE DE JUVARDEIL,49125.0,49090,Cheffes,490900000A0123,-0.494429,47.633411
2018-1205760,2018-03-02,Vente,189000.0,LA GINTELLE,85230.0,85221,Saint-Gervais,852210000A0886,-1.989189,46.943183
2018-762396,2018-06-14,Vente,160000.0,RTE DE CORN ER HOET,56400.0,56023,Brech,56023000ZK0383,-3.007827,47.713289
2018-20559,2018-07-27,Vente,225000.0,LA MAISON ROUGE,2200.0,2610,Pommiers,026100000C0337,3.298059,49.381878
2018-269822,2018-11-20,Vente,40000.0,LE BOURG,24610.0,24454,Saint-Martin-de-Gurson,244540000E2868,0.106169,44.952774
2018-365257,2018-12-26,Vente,420000.0,RUE GRAND RUE,30270.0,30269,Saint-Jean-du-Gard,302690000C1367,3.890629,44.101884
2018-262018,2018-04-25,Vente,444000.0,PATURAU DOUX,23190.0,23127,Mautes,23127000BC0098,2.37816,45.929906
2018-879570,2018-06-27,Vente,100000.0,RUE DES EAUX,63300.0,63430,Thiers,63430000AL0287,3.548396,45.858356
2018-1067636,2018-09-05,Vente,98000.0,MALVOISINE,77890.0,77342,Obsonville,773420000Y0128,2.589261,48.213137
2018-1320064,2018-05-09,Vente en l'état futur d'achèvement,223000.0,RUE LUCIEN SAMPAIX,93160.0,93051,Noisy-le-Grand,93051000AD0367,2.551055,48.849412
2018-428576,2018-05-03,Vente,271700.0,BARON-SUD,33650.0,33448,Saint-Médard-d'Eyrans,334480000A0921,-0.507131,44.716157
2018-667485,2018-08-24,Vente,195000.0,LACOMERE,47170.0,47167,Mézin,471670000F0742,0.253526,44.050014
2018-654509,2018-08-21,Vente,400000.0,CHE VERT,45530.0,45101,Combreux,45101000AC0171,2.304904,47.955825
2018-179924,2018-01-13,Vente,71910.0,CHEM DU CHENE,15300.0,15225,Ségur-les-Villas,152250000D0252,2.814442,45.203741
2018-394538,2018-06-15,Vente en l'état futur d'achèvement,182098.0,AV DE LA GARE,31120.0,31458,Roques,31458000AA0024,1.382821,43.511791
2018-294411,2018-05-24,Vente,98000.0,PL CHATEAUBRIAND,26200.0,26198,Montélimar,26198000AO0332,4.723984,44.555142
2018-1147258,2018-07-20,Vente,134800.0,AV DES GONDINS,83700.0,83118,Saint-Raphaël,83118000AM0782,6.777645,43.444066
2018-213535,2018-06-21,Vente,40000.0,CHEZ GRILLARD,17520.0,17357,Saint-Maigrin,17357000ZC0148,-0.283394,45.425695
2018-1063320,2018-07-30,Vente,480640.0,RUE DU PONT DE COUDE,77163.0,77154,Dammartin-sur-Tigeaux,771540000A0958,2.920156,48.821393
2018-269931,2018-12-21,Vente,495000.0,RUE DE LA CITADELLE,24100.0,24037,Bergerac,24037000DL0210,0.481557,44.85183
2018-1262790,2018-10-19,Vente,343000.0,RUE DES PREVOTES,91220.0,91103,Brétigny-sur-Orge,91103000AN0496,2.299333,48.617841
2018-140120,2018-06-15,Vente en l'état futur d'achèvement,164000.0,TSSE DES POLYTRES,13013.0,13213,Marseille 13e Arrondissement,132138870I0061,5.415906,43.331849
2018-1012999,2018-09-06,Vente en l'état futur d'achèvement,450000.0,RTE DES VALLEES,74100.0,74012,Annemasse,740120000B0489,6.243529,46.193903
2018-942586,2018-09-27,Vente en l'état futur d'achèvement,180500.0,RUE EDMOND ROSTAND,69800.0,69290,Saint-Priest,69290000CV0049,4.943988,45.694514
2018-822410,2018-05-07,Vente,24940.0,LE BOIS DE NOVILLERS,60570.0,60433,Mortefontaine-en-Thelle,604330000C0289,2.201856,49.270497
2018-473646,2018-04-18,Vente,107500.0,PECH D OULES,34500.0,34032,Béziers,34032000DV0253,3.273032,43.355019
2018-92226,2018-09-17,Vente,40000.0,BRUQUETS,9800.0,9059,Bonac-Irazein,090590000A0956,0.990993,42.878611
2018-400889,2018-06-07,Vente,55000.0,FOUSCOT,32320.0,32326,Pouylebon,323260000D0538,0.296494,43.539899
2018-425609,2018-03-02,Vente,65000.0,CHE DE JOLI BOIS,33370.0,33535,Tresses,33535000AL0097,-0.453252,44.830979
2018-438494,2018-12-21,Vente,236000.0,LE DOMAINE,33370.0,33330,Pompignac,33330000ZL0101,-0.433738,44.848309
2018-578342,2018-04-03,Vente,37268.0,PLAINE DE FREPPELLE,41290.0,41171,Oucques La Nouvelle,41171000ZD0053,1.307878,47.830645
2018-1184566,2018-05-22,Vente,138667.0,RTE DE MONDRAGON,84500.0,84019,Bollène,840190000I0530,4.741928,44.26901
2018-30406,2018-04-03,Vente,32500.0,GIZAT,3140.0,3053,Chantelle,03053000ZI0036,3.138692,46.23303
2018-339779,2018-01-17,Vente,440000.0,LOT ARTISANAL STILETTO,20090.0,2A004,Ajaccio,2A0040000A0824,8.766322,41.946797
2018-1067591,2018-09-05,Vente terrain à bâtir,70000.0,LA BROSSE,77940.0,77054,La Brosse-Montceaux,770540000W0855,3.021254,48.344391
2018-727577,2018-07-27,Echange,25800.0,LA HAUTE SALLERIE,53190.0,53100,Fougerolles-du-Plessis,53100000WB0044,-0.924795,48.508033
2018-1003655,2018-10-16,Vente,182350.0,LES VINCENTS,73170.0,73269,Saint-Paul,732690000C0367,5.772739,45.65489
2018-75939,2018-12-19,Vente en l'état futur d'achèvement,184920.0,SAINTE PETRONILLE,6700.0,6123,Saint-Laurent-du-Var,06123000AA0020,7.177276,43.717298
2018-848983,2018-10-16,Vente,130000.0,LES SEIZE,62120.0,62750,Saint-Hilaire-Cottes,62750000AH0135,2.408217,50.572581
2018-145104,2018-04-11,Vente,183960.0,RES DE L ALYCASTRE,13100.0,13109,Le Tholonet,131090000A0783,5.487655,43.510115
2018-3231,2018-11-26,Vente,185000.0,SOUS LES CLERMONTS,1340.0,1163,Foissiat,01163000WE0502,5.202132,46.374434
2018-1190556,2018-08-17,Vente,230000.0,DUCHAFFAULT,85600.0,85146,Montaigu-Vendée,851461070G1702,-1.280585,46.975839
2018-591453,2018-10-04,Vente,111400.0,PL DE LA MAIRIE,42520.0,42326,Véranne,42326000AS0162,4.663491,45.367943
2018-753254,2018-09-25,Vente,99785.13,RIAHONIC VIHAN,56730.0,56214,Saint-Gildas-de-Rhuys,562140000A0959,-2.860971,47.5394
2018-1431950,2018-08-03,Vente,100000.0,RUE SAINT ANTOINE,75004.0,75104,Paris 4e Arrondissement,75104000AN0078,2.362729,48.854954
2018-1232146,2018-11-23,Vente,41310.0,RUE DES SOUPIRS,88000.0,88160,Épinal,88160000AS0614,6.457487,48.166449
2018-1021245,2018-08-03,Vente,179600.0,ART ANCIENNE RTE IMPERIALE,74700.0,74256,Sallanches,742562460A4480,6.642602,45.941281
2018-254189,2018-11-22,Vente,85500.0,MOULIN DE KERLOSQUER,22970.0,22225,Ploumagoar,22225000ZV0069,-3.142024,48.519152
2018-351627,2018-06-28,Vente,80000.0,VESSIERES,30190.0,30228,Sainte-Anastasie,30228000AM0137,4.338885,43.95523
2018-850732,2018-04-11,Vente,135000.0,AUX MOULINS SUD,62970.0,62249,Courcelles-lès-Lens,62249000AI0621,3.015253,50.410546
2018-1056123,2018-06-27,Vente,235000.0,SQ DES EUCALYPTUS,77240.0,77067,Cesson,77067000AI0013,2.596456,48.557607
2018-260927,2018-10-31,Vente,294500.0,LOUS BRUNS,23250.0,23260,Vidaillat,232600000A0428,1.874632,45.977318
2018-604639,2018-08-10,Vente,140000.0,BERNARD,43220.0,43163,Riotord,43163000BS0055,4.44077,45.221532
2018-1214925,2018-11-12,Vente,63500.0,ALL DANTON,86000.0,86194,Poitiers,86194000KX0020,0.380898,46.587584
2018-1032073,2018-06-08,Vente,214000.0,LE GRAND HAMEL,76520.0,76434,Mesnil-Raoul,76434000AD0016,1.271407,49.39484
2018-1214375,2018-10-17,Vente,194000.0,PIECES DE LA GIBAUDERIE,86000.0,86194,Poitiers,86194000DR0252,0.376232,46.560957
2018-1144847,2018-04-03,Vente,80000.0,LE CASSIVET,83720.0,83141,Trans-en-Provence,831410000F1771,6.475016,43.50059
2018-1198244,2018-02-15,Vente,172000.0,IMP DES MUGUETS,85150.0,85236,Saint-Julien-des-Landes,852360000A2409,,
2018-1322304,2018-10-23,Vente,300000.0,RUE ARISTIDE BRIAND,93220.0,93032,Gagny,93032000CI0370,,
2018-743397,2018-04-17,Vente,115000.0,PTR LA PETITE RUE,55320.0,55492,Sommedieue,55492000AC0084,5.463483,49.083757
2018-457689,2018-10-15,Vente en l'état futur d'achèvement,179163.0,CHE DU MAS DE ROCHET,34170.0,34057,Castelnau-le-Lez,34057000AN0093,3.915568,43.619458
2018-807301,2018-05-25,Vente,133400.0,AV DES PEUPLIERS,59553.0,59165,Cuincy,59165000AB0127,3.05185,50.388463
2018-1312944,2018-10-19,Vente en l'état futur d'achèvement,319000.0,BD MARCEL SEMBAT,93200.0,93066,Saint-Denis,93066000BJ0014,2.354683,48.930017
2018-205818,2018-12-28,Vente en l'état futur d'achèvement,209440.0,RUE DES DAGUETS,17200.0,17306,Royan,17306000BR0540,-1.045887,45.641476
2018-178736,2018-01-11,Vente,133000.0,LA GRAINEBEAUCAIRE - LASSY,14770.0,14357,Terres de Druance,14357000ZH0049,-0.668884,48.904273
